,Name,Tweet Order,Text,Compound,Positive,Negative,Neutral,Time,Adj Time
331,@FoxNews,69,#Trump Answers Boy Seeking Kidney for Father: 'You're a Brave Young Man With a Big Heart' https://t.co/OrCRkaBSiM,0.5267,0.195,0.0,0.805,Sat Mar 31 03:09:46 +0000 2018,2018-03-31 03:09:46+00:00
332,@FoxNews,68,Chef who carved meat during animal rights protest says he 'just kind of snapped' https://t.co/WCgHbps2Hw,-0.25,0.0,0.125,0.875,Sat Mar 31 02:57:08 +0000 2018,2018-03-31 02:57:08+00:00
333,@FoxNews,67,.@GeraldoRivera: “I fear when history starts being rewritten constantly through the prism of political correctness… https://t.co/cZqnIOAIhi,-0.4939,0.0,0.176,0.824,Sat Mar 31 02:48:10 +0000 2018,2018-03-31 02:48:10+00:00
334,@FoxNews,66,".@AreuCathy: ""I think all of us can relate to [#Roseanne] no matter what coast or middle state we're living in.""… https://t.co/SRN8rmM0bu",-0.2732,0.049,0.099,0.852,Sat Mar 31 02:35:39 +0000 2018,2018-03-31 02:35:39+00:00
335,@FoxNews,65,"#Roseanne revival scores renewal at ABC, report says https://t.co/0FoqcwxvSr",0.0,0.0,0.0,1.0,Sat Mar 31 02:24:52 +0000 2018,2018-03-31 02:24:52+00:00
336,@FoxNews,64,.@dbongino: “The Democrats are out of ideas in the legislative and policy realm.” @IngrahamAngle https://t.co/GwcBbr5eHs,0.0,0.0,0.0,1.0,Sat Mar 31 02:12:18 +0000 2018,2018-03-31 02:12:18+00:00
337,@FoxNews,63,2 alleged spies among Russians expelled by US are ID'd https://t.co/wcYIufKgkK,-0.25,0.0,0.182,0.818,Sat Mar 31 02:08:00 +0000 2018,2018-03-31 02:08:00+00:00
338,@FoxNews,62,Appeals court strips angler of $2.8M fishing contest prize https://t.co/oQqlFvqo6L,0.5106,0.268,0.0,0.732,Sat Mar 31 01:56:40 +0000 2018,2018-03-31 01:56:40+00:00
339,@FoxNews,61,"Tony Tata on @POTUS' actions on Russia: ""This is information warfare. This is two countries posturing for power in… https://t.co/RKtu7zMd37",-0.296,0.0,0.104,0.896,Sat Mar 31 01:48:26 +0000 2018,2018-03-31 01:48:26+00:00
340,@FoxNews,60,".@LawrenceBJones3 on @HillaryClinton bashing critics: ""For far too long, the Democratic Party has operated off of i… https://t.co/Ammcxe5rdw",0.128,0.129,0.105,0.766,Sat Mar 31 01:40:06 +0000 2018,2018-03-31 01:40:06+00:00
341,@FoxNews,59,".@CharlesHurt on @HillaryClinton bashing critics: ""To hear her talk about what a traumatic event [losing the electi… https://t.co/FcVYz5liKW",-0.7096,0.0,0.282,0.718,Sat Mar 31 01:37:02 +0000 2018,2018-03-31 01:37:02+00:00
342,@FoxNews,58,".@GOPChairwoman on 2018 midterms: ""America's on the comeback and we cannot go back to the @SenSchumer-@NancyPelosi… https://t.co/ICf5FNoVgp",0.0,0.0,0.0,1.0,Sat Mar 31 01:32:17 +0000 2018,2018-03-31 01:32:17+00:00
343,@FoxNews,57,".@GOPChairwoman on @HillaryClinton bashing critics: ""She's so willing to play the sexist card when in reality, she… https://t.co/tCvMZzqiDx",0.1189,0.128,0.105,0.767,Sat Mar 31 01:28:10 +0000 2018,2018-03-31 01:28:10+00:00
344,@FoxNews,56,".@Dennis_Kucinich on sanctuary cities: ""There's a danger here of the federal government conscripting local and stat… https://t.co/2uxii0n0je",-0.5267,0.0,0.185,0.815,Sat Mar 31 01:21:06 +0000 2018,2018-03-31 01:21:06+00:00
345,@FoxNews,55,".@edhenry on @POTUS' border wall: ""They're gonna build this brick by brick whether the Democrats want the president… https://t.co/hs4O91jy4p",0.0772,0.067,0.0,0.933,Sat Mar 31 01:15:51 +0000 2018,2018-03-31 01:15:51+00:00
346,@FoxNews,54,".@edhenry on 2018 midterms: ""This is gonna be a tough year for Republicans. A new president comes into power, the m… https://t.co/7xJRqNPqVU",-0.128,0.0,0.073,0.927,Sat Mar 31 01:11:27 +0000 2018,2018-03-31 01:11:27+00:00
347,@FoxNews,53,"A top @CBP official pushed back Friday on reports that frontline border agents do not support @POTUS’ border wall,… https://t.co/tewChrtQcT",-0.1174,0.085,0.107,0.807,Sat Mar 31 01:11:22 +0000 2018,2018-03-31 01:11:22+00:00
348,@FoxNews,52,"Lenore Hawkins on credit card debt: ""[In] the last three months of 2017, consumers racked up credit card debt at a… https://t.co/mZIbmbxDzZ",0.0516,0.184,0.177,0.638,Sat Mar 31 01:02:12 +0000 2018,2018-03-31 01:02:12+00:00
349,@FoxNews,51,".@SebGorka on extreme vetting: ""This is just common sense finally returning to government."" #FoxandFriends https://t.co/8Be6B0nUyc",0.0,0.0,0.0,1.0,Sat Mar 31 00:49:15 +0000 2018,2018-03-31 00:49:15+00:00
350,@FoxNews,50,"Earlier, @FLOTUS visited with children at the Palm Beach Children's Hospital at the St. Mary's Medical Center. https://t.co/MN7GExNgYU",0.0,0.0,0.0,1.0,Sat Mar 31 00:42:05 +0000 2018,2018-03-31 00:42:05+00:00
351,@FoxNews,49,"Police officers involved in Alton Sterling shooting, fired, suspended, police chief says https://t.co/o0LSpkPfhZ",-0.7717,0.0,0.379,0.621,Sat Mar 31 00:35:55 +0000 2018,2018-03-31 00:35:55+00:00
352,@FoxNews,48,".@realDonaldTrump freezing Syria funds in signal of US pullback, report says https://t.co/qE1U8G22XM",-0.1027,0.0,0.113,0.887,Sat Mar 31 00:29:30 +0000 2018,2018-03-31 00:29:30+00:00
353,@FoxNews,47,'No Justice Served': Pulse Nightclub Survivor Furious Over Acquittal of Gunman's Wife https://t.co/DqYTglAIdK,0.0,0.284,0.284,0.433,Sat Mar 31 00:19:32 +0000 2018,2018-03-31 00:19:32+00:00
354,@FoxNews,46,Democratic lawmaker asked to resign over reports of harassment 'coverup' https://t.co/anZC0rqSuv,-0.7096,0.0,0.396,0.604,Sat Mar 31 00:14:44 +0000 2018,2018-03-31 00:14:44+00:00
355,@FoxNews,45,Actor @RealJamesWoods took to Twitter to denounce calls for repealing the Second Amendment. https://t.co/YOlWc67AqR https://t.co/nrZcx3TRqy,-0.34,0.0,0.146,0.854,Sat Mar 31 00:04:46 +0000 2018,2018-03-31 00:04:46+00:00
356,@FoxNews,44,Larry Nassar victim Rachael Denhollander discusses MSU’s mishandling of the case #TheStory https://t.co/3tTZ5wjtMR,-0.2732,0.0,0.149,0.851,Sat Mar 31 00:04:28 +0000 2018,2018-03-31 00:04:28+00:00
357,@FoxNews,43,Woman gets 5 years for illegally voting in 2016 presidential election https://t.co/vCnPRImrjA,0.0,0.0,0.0,1.0,Fri Mar 30 23:55:00 +0000 2018,2018-03-30 23:55:00+00:00
358,@FoxNews,42,7-year-old boy with Tourette's makes powerful video to stop teasing from classmates https://t.co/Ic0iDhrXoh,0.0772,0.172,0.215,0.613,Fri Mar 30 23:53:26 +0000 2018,2018-03-30 23:53:26+00:00
359,@FoxNews,41,"Synthetic pot cases spike in Illinois, officials warn users may experience 'bleeding from eyes and ears' https://t.co/BzJBMp1IYE",-0.1027,0.0,0.08,0.92,Fri Mar 30 23:42:51 +0000 2018,2018-03-30 23:42:51+00:00
360,@FoxNews,40,Dem Senator Believes It's 'Likely' #Trump Will Attempt to Fire Robert Mueller https://t.co/qpTayTuApf,-0.34,0.0,0.167,0.833,Fri Mar 30 23:32:56 +0000 2018,2018-03-30 23:32:56+00:00
361,@FoxNews,39,"#Trump freezing Syria funds in signal of US pullback, report says https://t.co/EWk8DDDIbG",-0.1027,0.0,0.113,0.887,Fri Mar 30 23:28:31 +0000 2018,2018-03-30 23:28:31+00:00
362,@FoxNews,38,Orange County Sheriff Jerry Demings on acquittal of Pulse gunman’s wife: “My initial reaction was one of...disappoi… https://t.co/jDlCppKuBg,0.0,0.0,0.0,1.0,Fri Mar 30 23:21:06 +0000 2018,2018-03-30 23:21:06+00:00
363,@FoxNews,37,"Tiara Parker, Pulse massacre survivor, reacts to acquittal of gunman’s wife: “I do feel like that there should be a… https://t.co/mebTaPLI6r",0.6124,0.208,0.0,0.792,Fri Mar 30 23:11:34 +0000 2018,2018-03-30 23:11:34+00:00
364,@FoxNews,36,"Cancer experts say coffee is safe, despite California's new warning label requirement https://t.co/BpKFFb7N5T",-0.119,0.255,0.228,0.517,Fri Mar 30 23:08:56 +0000 2018,2018-03-30 23:08:56+00:00
365,@FoxNews,35,".@agearan on extreme vetting: ""What makes it different is that it goes into the realm of social media. But visa app… https://t.co/rGaDBRoiYH",0.0,0.0,0.0,1.0,Fri Mar 30 22:58:48 +0000 2018,2018-03-30 22:58:48+00:00
366,@FoxNews,34,"In a new op-ed, @HeyTammyBruce talks about various California policies on immigration, crime and drugs that she say… https://t.co/4cJUGN4cQA",-0.5423,0.0,0.171,0.829,Fri Mar 30 22:49:44 +0000 2018,2018-03-30 22:49:44+00:00
367,@FoxNews,33,.@RepGoodlatte on US Attorney's Probe: 'Sunlight Needs to Be Shone on Unbelievable Bias' Within FBI https://t.co/uYFal8c8DT,0.1027,0.105,0.081,0.814,Fri Mar 30 22:38:44 +0000 2018,2018-03-30 22:38:44+00:00
368,@FoxNews,32,Blue moon to light up sky ahead of Easter https://t.co/KtBmQ2QxsB,0.0,0.0,0.0,1.0,Fri Mar 30 22:32:27 +0000 2018,2018-03-30 22:32:27+00:00
369,@FoxNews,31,.@KimStrassel: How Trump and the congressional GOP can undo the worst of the omnibus https://t.co/UPXt48jP8S,-0.6249,0.0,0.227,0.773,Fri Mar 30 22:28:04 +0000 2018,2018-03-30 22:28:04+00:00
370,@FoxNews,30,".@pdoocy on @HillaryClinton: ""The 2016 Democratic nominee who once wrote a book called 'Living History' now wishes… https://t.co/iEmEG624pT",0.0,0.0,0.0,1.0,Fri Mar 30 22:22:15 +0000 2018,2018-03-30 22:22:15+00:00
371,@FoxNews,29,2 alleged spies among Russians expelled by US are ID'd https://t.co/e8bPbnBbLB,-0.25,0.0,0.182,0.818,Fri Mar 30 22:17:11 +0000 2018,2018-03-30 22:17:11+00:00
372,@FoxNews,28,RT @FoxBusiness: #BreakingNews: Snapchat cuts 7% of its workforce https://t.co/WK7IVchc1c,-0.296,0.0,0.196,0.804,Fri Mar 30 22:12:50 +0000 2018,2018-03-30 22:12:50+00:00
373,@FoxNews,27,".@GeraldoRivera: “Being on the air the night Bin Laden was killed, when the announcement came, was the greatest nig… https://t.co/7czqK94i0T",-0.0772,0.157,0.169,0.674,Fri Mar 30 22:08:00 +0000 2018,2018-03-30 22:08:00+00:00
374,@FoxNews,26,Traditional wooden eggs in the Rose Garden of the @WhiteHouse commemorate the 140th annual White House Easter Egg R… https://t.co/981lupbsXp,0.0,0.0,0.0,1.0,Fri Mar 30 22:03:25 +0000 2018,2018-03-30 22:03:25+00:00
375,@FoxNews,25,"'Roseanne' revival scores renewal at ABC, report says https://t.co/sGzvdLcDQB",0.0,0.0,0.0,1.0,Fri Mar 30 21:53:25 +0000 2018,2018-03-30 21:53:25+00:00
376,@FoxNews,24,"Earlier, @FLOTUS tweeted wishing people happiness and health on #GoodFriday. https://t.co/Y6bBK58XPt",0.6705,0.379,0.0,0.621,Fri Mar 30 21:48:50 +0000 2018,2018-03-30 21:48:50+00:00
377,@FoxNews,23,.@kimguilfoyle on @HillaryClinton’s comments at Rutgers University: “Nobody likes a sore loser.” #TheFive… https://t.co/2yvqNmSw1e,0.0772,0.172,0.153,0.675,Fri Mar 30 21:39:34 +0000 2018,2018-03-30 21:39:34+00:00
378,@FoxNews,22,"PURE JOY: A wheelchair swing was recently installed in a Fort Smith, Arkansas, park, and this young boy's reaction… https://t.co/4Q9f1vq5Nt",0.6739,0.211,0.0,0.789,Fri Mar 30 21:32:18 +0000 2018,2018-03-30 21:32:18+00:00
379,@FoxNews,21,OPINION: Don't blame @HillaryClinton -- ‘Dear Madam President’ makes more excuses for her election defeat https://t.co/2tNItksryJ,-0.2415,0.107,0.158,0.735,Fri Mar 30 21:27:04 +0000 2018,2018-03-30 21:27:04+00:00
380,@FoxNews,20,.@PMorici1: Trump's got it all wrong about Amazon https://t.co/F6M8x9ODAx,-0.34,0.144,0.263,0.593,Fri Mar 30 21:23:55 +0000 2018,2018-03-30 21:23:55+00:00
381,@FoxNews,19,Ohio woman shows no remorse in mugshot https://t.co/H160ohXgCf,-0.5106,0.0,0.417,0.583,Fri Mar 30 21:18:24 +0000 2018,2018-03-30 21:18:24+00:00
382,@FoxNews,18,"""Happy Passover, Happy Easter...and God Bless America""

On Good Friday, President @realDonaldTrump wished Americans… https://t.co/WnDkpLfp9u",0.9349,0.603,0.0,0.397,Fri Mar 30 21:10:09 +0000 2018,2018-03-30 21:10:09+00:00
383,@FoxNews,17,"RT @FoxNewsResearch: U.S. GDP ? 
- Last time:
•Annual growth hit 5% or higher: 1984
•Quarterly growth hit 5% or higher: 2014

[BEA] https:/…",0.6369,0.206,0.0,0.794,Fri Mar 30 20:59:30 +0000 2018,2018-03-30 20:59:30+00:00
384,@FoxNews,16,"Stephen Colbert 'apologizes' to @realDonaldTrump, calls out CNN for 'lies' https://t.co/r7rWWjvNws",0.0,0.0,0.0,1.0,Fri Mar 30 20:54:04 +0000 2018,2018-03-30 20:54:04+00:00
385,@FoxNews,15,.@HeyTammyBruce: Poor California -- Democrats are turning the state into a major nightmare https://t.co/892OyaZaDE,-0.4767,0.0,0.205,0.795,Fri Mar 30 20:44:45 +0000 2018,2018-03-30 20:44:45+00:00
386,@FoxNews,14,ABC spin machine goes all in on 'Roseanne' pro-Trump success story https://t.co/OZOiN7wUQ2,0.5719,0.252,0.0,0.748,Fri Mar 30 20:40:56 +0000 2018,2018-03-30 20:40:56+00:00
387,@FoxNews,13,Dem Senator Believes It's 'Likely' Trump Will Attempt to Fire Robert Mueller https://t.co/ACw4t3AWnG,-0.34,0.0,0.167,0.833,Fri Mar 30 20:37:15 +0000 2018,2018-03-30 20:37:15+00:00
388,@FoxNews,12,Twin brothers in Michigan welcome newborns on the same day: 'It was destined to be' https://t.co/P5aDCcPaEB,0.4588,0.167,0.0,0.833,Fri Mar 30 20:30:31 +0000 2018,2018-03-30 20:30:31+00:00
389,@FoxNews,11,.@kayleighmcenany Clashes With Dem Strategist: 'Breathtaking' That You Give @realDonaldTrump No Credit on North Kor… https://t.co/pH23sUah5R,0.1027,0.138,0.117,0.745,Fri Mar 30 20:21:08 +0000 2018,2018-03-30 20:21:08+00:00
390,@FoxNews,10,"BREAKING: ‘Violent deportee’ who escaped custody at JFK airport caught, reports say  https://t.co/xo0oRw4vpG",0.0,0.0,0.0,1.0,Fri Mar 30 20:17:22 +0000 2018,2018-03-30 20:17:22+00:00
391,@FoxNews,9,".@RepMattGaetz on alleged FISA abuse: ""At the DOJ, they think that one of their own employees can investigate it. N… https://t.co/STKNcq71E5",-0.6369,0.0,0.174,0.826,Fri Mar 30 20:12:15 +0000 2018,2018-03-30 20:12:15+00:00
392,@FoxNews,8,"Arnold @Schwarzenegger says, 'I'm back,' listed as stable after heart surgery https://t.co/qZ5Zg2p6gq",0.296,0.167,0.0,0.833,Fri Mar 30 20:09:09 +0000 2018,2018-03-30 20:09:09+00:00
393,@FoxNews,7,"SUNDAY, 8pm ET: The Civil War Begins on Episode 2 of 'Legends &amp; Lies' https://t.co/6wGQ8fn48g",-0.7717,0.0,0.358,0.642,Fri Mar 30 20:04:00 +0000 2018,2018-03-30 20:04:00+00:00
394,@FoxNews,6,China's Tiangong-1 space lab set to fall to Earth: What to expect https://t.co/l3FyMUN4r6,0.0,0.0,0.0,1.0,Fri Mar 30 19:59:27 +0000 2018,2018-03-30 19:59:27+00:00
395,@FoxNews,5,.@toddstarnes: School teacher instructs students to write anti-gun letters to Congress https://t.co/8m4cH9Nctb,0.0,0.0,0.0,1.0,Fri Mar 30 19:58:00 +0000 2018,2018-03-30 19:58:00+00:00
396,@FoxNews,4,".@newtgingrich: ""Once in a while, Hollywood will make a movie that appeals to middle America that'll do amazingly w… https://t.co/HAjWjD5a0Y",0.0,0.0,0.0,1.0,Fri Mar 30 19:53:00 +0000 2018,2018-03-30 19:53:00+00:00
397,@FoxNews,3,"Fore Putnam to President @realDonaldTrump: ""Please get my dad a kidney."" https://t.co/sdVtZ8r3aG",0.3182,0.187,0.0,0.813,Fri Mar 30 19:48:00 +0000 2018,2018-03-30 19:48:00+00:00
398,@FoxNews,2,Chef who carved meat during animal rights protest says he 'just kind of snapped' https://t.co/kz1R7J8vvX,-0.25,0.0,0.125,0.875,Fri Mar 30 19:44:00 +0000 2018,2018-03-30 19:44:00+00:00
399,@FoxNews,1,"Man drinks $1,200 shot of whiskey, tries running out without paying tab  https://t.co/pLuImaCxcj",0.0,0.0,0.0,1.0,Fri Mar 30 19:41:00 +0000 2018,2018-03-30 19:41:00+00:00
400,@nytimes,100,"President Trump attacked Amazon, saying that it does not pay enough taxes and uses the United States postal system… https://t.co/DhulEmxyAf",0.2013,0.234,0.121,0.645,Sat Mar 31 04:51:22 +0000 2018,2018-03-31 04:51:22+00:00
401,@nytimes,99,Judge Temporarily Stops U.S. From Blocking Undocumented Teenagers’ Abortions https://t.co/9spkLwsskX,-0.4939,0.0,0.344,0.656,Sat Mar 31 04:35:13 +0000 2018,2018-03-31 04:35:13+00:00
402,@nytimes,98,Tesla Says Crashed Vehicle Had Been on Autopilot Before Fatal Accident https://t.co/ncu76CWMuV,-0.765,0.0,0.398,0.602,Sat Mar 31 04:23:19 +0000 2018,2018-03-31 04:23:19+00:00
403,@nytimes,97,What You Might Have Missed: 10 Weekend Reads From Opinion https://t.co/YUFD15bm6i,-0.296,0.0,0.18,0.82,Sat Mar 31 04:14:02 +0000 2018,2018-03-31 04:14:02+00:00
404,@nytimes,96,UConn Is Upset by Notre Dame in OT in the Women’s Final Four https://t.co/03MAnmcJ8R,-0.3818,0.0,0.167,0.833,Sat Mar 31 04:04:37 +0000 2018,2018-03-31 04:04:37+00:00
405,@nytimes,95,"At your fingertips: The many sides of David Bowie. 

He was a musician, actor, painter, fashion pioneer — and never… https://t.co/U1uY2wWw1e",0.0,0.0,0.0,1.0,Sat Mar 31 04:00:19 +0000 2018,2018-03-31 04:00:19+00:00
406,@nytimes,94,Anguished Mourners Beg for Answers After Jail Fire in Venezuela https://t.co/2r7EZrE3md,-0.7906,0.0,0.5,0.5,Sat Mar 31 03:52:43 +0000 2018,2018-03-31 03:52:43+00:00
407,@nytimes,93,Vermont Legislature Passes Sweeping Gun Restrictions https://t.co/gb9ESCMdEx,-0.34,0.0,0.286,0.714,Sat Mar 31 03:28:39 +0000 2018,2018-03-31 03:28:39+00:00
408,@nytimes,92,"U.S. Says It Can Pay for 100 Miles of Wall on 2,000-Mile Border https://t.co/MKwcvEdkUk",-0.1027,0.0,0.097,0.903,Sat Mar 31 03:19:05 +0000 2018,2018-03-31 03:19:05+00:00
409,@nytimes,91,"Tesla once looked like the future of the car industry. But as it burns cash and hits production snags, its own futu… https://t.co/Oqk8bdC0TO",0.3612,0.102,0.0,0.898,Sat Mar 31 03:15:10 +0000 2018,2018-03-31 03:15:10+00:00
410,@nytimes,90,Today’s teens have been raised on cellphones and social media. Should we worry about them or just get out of their… https://t.co/Qam8493mzr,-0.4404,0.0,0.121,0.879,Sat Mar 31 02:58:09 +0000 2018,2018-03-31 02:58:09+00:00
411,@nytimes,89,Does Hell Exist? And Did the Pope Give an Answer? https://t.co/kiElN9S4sq,-0.7149,0.0,0.332,0.668,Sat Mar 31 02:38:48 +0000 2018,2018-03-31 02:38:48+00:00
412,@nytimes,88,"Sister Jean’s prayers are anything but bipartisan. “I ask God to be especially good to Loyola,” she said. https://t.co/bwaEasEsPc",0.7869,0.29,0.0,0.71,Sat Mar 31 02:37:42 +0000 2018,2018-03-31 02:37:42+00:00
413,@nytimes,87,"In Opinion

Bret Stephens accepted Michelle Goldberg's open challenge to debate whether Kevin Williamson's views ar… https://t.co/ZofSzvmvzS",0.34,0.185,0.0,0.815,Sat Mar 31 02:21:05 +0000 2018,2018-03-31 02:21:05+00:00
414,@nytimes,86,"Scott Pruitt, E.P.A. Chief, Rented Residence From Wife of Energy Lobbyist https://t.co/0CKCCXNnmE",0.2732,0.16,0.0,0.84,Sat Mar 31 02:18:20 +0000 2018,2018-03-31 02:18:20+00:00
415,@nytimes,85,"In Opinion

Michelle Goldberg says that Kevin Williamson's views about African-Americans, women, trans people and t… https://t.co/HiOQXuS0WU",0.0,0.0,0.0,1.0,Sat Mar 31 02:16:37 +0000 2018,2018-03-31 02:16:37+00:00
416,@nytimes,84,Police Release New Body Camera Footage of Alton Sterling Shooting https://t.co/Lt5SNXzKsn,0.0,0.0,0.0,1.0,Sat Mar 31 02:05:47 +0000 2018,2018-03-31 02:05:47+00:00
417,@nytimes,83,A more aggressive Russia policy is being pushed by some Trump advisers after this week's diplomatic expulsions. Pre… https://t.co/eR58DMCzP4,-0.2247,0.0,0.1,0.9,Sat Mar 31 01:52:06 +0000 2018,2018-03-31 01:52:06+00:00
418,@nytimes,82,"""We’ll be here as long as it takes to get our demands met."" https://t.co/iSEdrUD7PC",0.0,0.0,0.0,1.0,Sat Mar 31 01:40:02 +0000 2018,2018-03-31 01:40:02+00:00
419,@nytimes,81,Albany Strikes Deal on a Budget That Subverts Trump’s Tax Plan https://t.co/GZXgS4UGF0,-0.3612,0.0,0.2,0.8,Sat Mar 31 01:38:10 +0000 2018,2018-03-31 01:38:10+00:00
420,@nytimes,80,"President Trump attacked Amazon, saying that it does not pay enough taxes and uses the United States postal system… https://t.co/DhulEmxyAf",0.2013,0.234,0.121,0.645,Sat Mar 31 04:51:22 +0000 2018,2018-03-31 04:51:22+00:00
421,@nytimes,79,Judge Temporarily Stops U.S. From Blocking Undocumented Teenagers’ Abortions https://t.co/9spkLwsskX,-0.4939,0.0,0.344,0.656,Sat Mar 31 04:35:13 +0000 2018,2018-03-31 04:35:13+00:00
422,@nytimes,78,Tesla Says Crashed Vehicle Had Been on Autopilot Before Fatal Accident https://t.co/ncu76CWMuV,-0.765,0.0,0.398,0.602,Sat Mar 31 04:23:19 +0000 2018,2018-03-31 04:23:19+00:00
423,@nytimes,77,What You Might Have Missed: 10 Weekend Reads From Opinion https://t.co/YUFD15bm6i,-0.296,0.0,0.18,0.82,Sat Mar 31 04:14:02 +0000 2018,2018-03-31 04:14:02+00:00
424,@nytimes,76,UConn Is Upset by Notre Dame in OT in the Women’s Final Four https://t.co/03MAnmcJ8R,-0.3818,0.0,0.167,0.833,Sat Mar 31 04:04:37 +0000 2018,2018-03-31 04:04:37+00:00
425,@nytimes,75,"At your fingertips: The many sides of David Bowie. 

He was a musician, actor, painter, fashion pioneer — and never… https://t.co/U1uY2wWw1e",0.0,0.0,0.0,1.0,Sat Mar 31 04:00:19 +0000 2018,2018-03-31 04:00:19+00:00
426,@nytimes,74,Anguished Mourners Beg for Answers After Jail Fire in Venezuela https://t.co/2r7EZrE3md,-0.7906,0.0,0.5,0.5,Sat Mar 31 03:52:43 +0000 2018,2018-03-31 03:52:43+00:00
427,@nytimes,73,Vermont Legislature Passes Sweeping Gun Restrictions https://t.co/gb9ESCMdEx,-0.34,0.0,0.286,0.714,Sat Mar 31 03:28:39 +0000 2018,2018-03-31 03:28:39+00:00
428,@nytimes,72,"U.S. Says It Can Pay for 100 Miles of Wall on 2,000-Mile Border https://t.co/MKwcvEdkUk",-0.1027,0.0,0.097,0.903,Sat Mar 31 03:19:05 +0000 2018,2018-03-31 03:19:05+00:00
429,@nytimes,71,"Tesla once looked like the future of the car industry. But as it burns cash and hits production snags, its own futu… https://t.co/Oqk8bdC0TO",0.3612,0.102,0.0,0.898,Sat Mar 31 03:15:10 +0000 2018,2018-03-31 03:15:10+00:00
430,@nytimes,70,Today’s teens have been raised on cellphones and social media. Should we worry about them or just get out of their… https://t.co/Qam8493mzr,-0.4404,0.0,0.121,0.879,Sat Mar 31 02:58:09 +0000 2018,2018-03-31 02:58:09+00:00
431,@nytimes,69,Does Hell Exist? And Did the Pope Give an Answer? https://t.co/kiElN9S4sq,-0.7149,0.0,0.332,0.668,Sat Mar 31 02:38:48 +0000 2018,2018-03-31 02:38:48+00:00
432,@nytimes,68,"Sister Jean’s prayers are anything but bipartisan. “I ask God to be especially good to Loyola,” she said. https://t.co/bwaEasEsPc",0.7869,0.29,0.0,0.71,Sat Mar 31 02:37:42 +0000 2018,2018-03-31 02:37:42+00:00
433,@nytimes,67,"In Opinion

Bret Stephens accepted Michelle Goldberg's open challenge to debate whether Kevin Williamson's views ar… https://t.co/ZofSzvmvzS",0.34,0.185,0.0,0.815,Sat Mar 31 02:21:05 +0000 2018,2018-03-31 02:21:05+00:00
434,@nytimes,66,"Scott Pruitt, E.P.A. Chief, Rented Residence From Wife of Energy Lobbyist https://t.co/0CKCCXNnmE",0.2732,0.16,0.0,0.84,Sat Mar 31 02:18:20 +0000 2018,2018-03-31 02:18:20+00:00
435,@nytimes,65,"In Opinion

Michelle Goldberg says that Kevin Williamson's views about African-Americans, women, trans people and t… https://t.co/HiOQXuS0WU",0.0,0.0,0.0,1.0,Sat Mar 31 02:16:37 +0000 2018,2018-03-31 02:16:37+00:00
436,@nytimes,64,Police Release New Body Camera Footage of Alton Sterling Shooting https://t.co/Lt5SNXzKsn,0.0,0.0,0.0,1.0,Sat Mar 31 02:05:47 +0000 2018,2018-03-31 02:05:47+00:00
437,@nytimes,63,A more aggressive Russia policy is being pushed by some Trump advisers after this week's diplomatic expulsions. Pre… https://t.co/eR58DMCzP4,-0.2247,0.0,0.1,0.9,Sat Mar 31 01:52:06 +0000 2018,2018-03-31 01:52:06+00:00
438,@nytimes,62,"""We’ll be here as long as it takes to get our demands met."" https://t.co/iSEdrUD7PC",0.0,0.0,0.0,1.0,Sat Mar 31 01:40:02 +0000 2018,2018-03-31 01:40:02+00:00
439,@nytimes,61,Albany Strikes Deal on a Budget That Subverts Trump’s Tax Plan https://t.co/GZXgS4UGF0,-0.3612,0.0,0.2,0.8,Sat Mar 31 01:38:10 +0000 2018,2018-03-31 01:38:10+00:00
440,@nytimes,60,"Andrew Bosworth, a Facebook vice president, wrote, “Maybe someone dies in a terrorist attack coordinated on our too… https://t.co/57UwrRVuh5",-0.8316,0.0,0.342,0.658,Sat Mar 31 01:29:06 +0000 2018,2018-03-31 01:29:06+00:00
441,@nytimes,59,"Bar Americans From Man Booker Prize, Fed-Up British Authors Urge https://t.co/71d5rFUj4L",0.5106,0.248,0.0,0.752,Sat Mar 31 01:16:19 +0000 2018,2018-03-31 01:16:19+00:00
442,@nytimes,58,"RT @nytimesarts: “King of Kings,” “The Greatest Story Ever Told,” “The Passion of the Christ” — and other sort-of Easter movies to stream h…",0.802,0.255,0.0,0.745,Sat Mar 31 01:10:06 +0000 2018,2018-03-31 01:10:06+00:00
443,@nytimes,57,"RT @NirajC: This week, a cryptocurrency company funded every classroom project on @DonorsChoose. https://t.co/W9hns5LcUf",0.0,0.0,0.0,1.0,Sat Mar 31 00:48:04 +0000 2018,2018-03-31 00:48:04+00:00
444,@nytimes,56,Walmart in Talks to Strengthen Ties to Health Insurer Humana https://t.co/bUhlWHpziI,0.3182,0.187,0.0,0.813,Sat Mar 31 00:14:35 +0000 2018,2018-03-31 00:14:35+00:00
445,@nytimes,55,"""There's a lot about this country we need to learn a lot more about."" How President Trump's win shifted ABC's plans… https://t.co/v4hhGN3ui5",0.5859,0.167,0.0,0.833,Sat Mar 31 00:07:36 +0000 2018,2018-03-31 00:07:36+00:00
446,@nytimes,54,"Fiction: Brainy and Benighted, Lost in the Books of Bolaño and Borges https://t.co/TzJz6yZlkY",-0.3182,0.0,0.161,0.839,Fri Mar 30 23:50:36 +0000 2018,2018-03-30 23:50:36+00:00
